,Timestamp,Busy,Finished
0,1674916728.266212,[1],0.0
1,1674916731.3064036,[0],1.0
2,1674916731.9253364,[1],1.0
3,1674916734.9495447,[0],2.0
4,1674916735.5980937,[1],2.0
5,1674916738.632606,[0],3.0
6,1674916739.2899923,[1],3.0
7,1674916742.3177674,[0],4.0
8,1674916742.9321966,[1],4.0
9,1674916745.9623446,[0],5.0
