,Timestamp,Busy,Finished
0,1674916994.7587423,"[1, 0, 0]",0.0
1,1674916997.778993,"[0, 0, 0]",1.0
2,1674916998.3837273,"[1, 0, 0]",1.0
3,1674917001.4194396,"[0, 0, 0]",2.0
4,1674917002.1117592,"[1, 0, 0]",2.0
5,1674917005.1477993,"[0, 0, 0]",3.0
6,1674917005.8235264,"[1, 0, 0]",3.0
7,1674917008.8657165,"[0, 0, 0]",4.0
8,1674917009.5120854,"[1, 0, 0]",4.0
9,1674917012.5441701,"[0, 0, 0]",5.0
