,Timestamp,Busy,Finished
0,1674917113.372296,"[1, 0, 0, 0]",0.0
1,1674917116.3945444,"[0, 0, 0, 0]",1.0
2,1674917117.035419,"[1, 0, 0, 0]",1.0
3,1674917120.0787013,"[0, 0, 0, 0]",2.0
4,1674917120.7645023,"[1, 0, 0, 0]",2.0
5,1674917123.7870524,"[0, 0, 0, 0]",3.0
6,1674917124.4866228,"[1, 0, 0, 0]",3.0
7,1674917127.5069687,"[0, 0, 0, 0]",4.0
8,1674917128.217249,"[1, 0, 0, 0]",4.0
9,1674917131.2455378,"[0, 0, 0, 0]",5.0
