,Timestamp,Busy,Finished
0,1674916869.3570447,"[1, 0]",0.0
1,1674916872.374392,"[0, 0]",1.0
2,1674916873.0302012,"[1, 0]",1.0
3,1674916876.0534112,"[0, 0]",2.0
4,1674916876.6851633,"[1, 0]",2.0
5,1674916879.7107925,"[0, 0]",3.0
6,1674916880.3573983,"[1, 0]",3.0
7,1674916883.3888896,"[0, 0]",4.0
8,1674916884.0026677,"[1, 0]",4.0
9,1674916887.0407755,"[0, 0]",5.0
